,SubjectEntity,Relation,ObjectEntity
1645,JLU-Liu38,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1646,NTU-26,hasOrganicLinkers,O=C(c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-]
1647,MIL-88D,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1648,catena-[hexakis(μ-D-penicilliamine)-tetraaqua-di-cobalt(iii)-tri-copper(i)-tri-sodium(i) ethanol solvate pentahydrate],hasOrganicLinkers,NC(C([S])(C)C)C(=O)[O-]
1649,VPI-100(Ni),hasOrganicLinkers,[O-]C(=O)C1C[NH]2CC[NH]3[Ni]42[NH](C1)CC[NH]4CC(C3)C(=O)[O-]
1650,VPI-100(Cu),hasOrganicLinkers,[O-]C(=O)C1C[NH]2CC[NH]3[Cu]42[NH](C1)CC[NH]4CC(C3)C(=O)[O-]
1651,ZIF-65 methanol solvate,hasOrganicLinkers,O=N(=O)C1=NC=C[N]1
1660,FJU-16,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1661,FJU-17,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1662,CALF-25,hasOrganicLinkers,CCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]
1663,PCN-58,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)C(=O)[O-]
1664,MFM-300(Al)(NO2)2(N2O4)2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1665,"catena-((μ4-3,3',5,5'-Tetramethyl-4,4'-bipyrazolato)-di-silver(i))",hasOrganicLinkers,CC1=C(C(=N[N]1)C)C1=C(C)N=N[C]1C
1666,SCU-16,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
1667,BUT-29,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1668,CPM-311-RR,hasOrganicLinkers,[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]
1669,MFM-127,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2cncnc2)cc(c1)C(=O)[O-]
1670,MFM-127 1.2 CO2,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2cncnc2)cc(c1)C(=O)[O-]
1672,FJI-Y9,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1673,VNU-21,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1674,MAC-6-Co2,hasOrganicLinkers,NC1=N[N]C(=N1)N
1675,PMOF-4,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2cccc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1676,QUST-81,hasOrganicLinkers,[O-]C(=O)C1=CN=N[CH]1
1677,CAU-16,hasOrganicLinkers,[O-]C(=O)c1cc(nc(c1)C(=O)[O-])C(=O)[O-]
1678,JUC-124,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1679,UoC-1,hasOrganicLinkers,[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-]
1680,UoC-2,hasOrganicLinkers,[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-]
1681,MAF-X5,hasOrganicLinkers,CC1=NN=C([N]1)C
1682,reo-MOF-1,hasOrganicLinkers,[C]c1ccc2c(c1)c(cc(c2)C(=O)[O-])S([O])([O])[O].[C][O].[O].[O]
1683,pentaMOF-2,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c(n1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1684,NAT-MOF-2,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)n1nc(c(n1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1685,TMU-21,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1686,PCN-21,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(Cc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]
1687,ZJNU-10,hasOrganicLinkers,[O-]C(=O)c1cc(ccc1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1688,bio-MOF-11,hasOrganicLinkers,NC1=NC=NC2=NC=N[C]12
1689,NUIG1,hasOrganicLinkers,O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1690,PCN-226(Cu),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Cu]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1691,PCN-226(Co),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Co]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1692,MAF-49 hemihydrate,hasOrganicLinkers,NC1=NC(=N[N]1)CC1=[N]=C(N=N1)N
1693,MAF-49,hasOrganicLinkers,NC1=NC(=N[N]1)CC1=[N]=C(N=N1)N
1694,MAF-49 ethane,hasOrganicLinkers,NC1=NC(=N[N]1)CC1=[N]=C(N=N1)N
1695,MAF-49 ethene,hasOrganicLinkers,NC1=NC(=N[N]1)CC1=[N]=C(N=N1)N
1696,MAF-49 (carbon dioxide),hasOrganicLinkers,NC1=NC(=N[N]1)CC1=[N]=C(N=N1)N
1697,CPL-1 bis(dioxygen),hasOrganicLinkers,[O-]C(=O)c1nccnc1C(=O)[O-]
1698,UPJS-6,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1699,UPJS-9,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1700,H2O@MIL-161,hasOrganicLinkers,[O-]C(=O)CSc1nnc(nn1)SCC(=O)[O-]
1701,DMF@MIL-161,hasOrganicLinkers,[O-]C(=O)CSC1=N[N]C(=N[N]1)SCC(=O)[O-]
1702,MAF-23-C4H6,hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
1703,MAF-23-n-C4H8,hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
1704,MAF-23-C4H10,hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
1705,MAF-23-i-C4H8,hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
1706,NNU-15(Ce),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1c2ccccc2c(c2c1cccc2)C#Cc1ccc(cc1)C(=O)[O-]
1707,NNU-15(Dy),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1c2ccccc2c(c2c1cccc2)C#Cc1ccc(cc1)C(=O)[O-]
1708,NNU-15(Tb),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1c2ccccc2c(c2c1cccc2)C#Cc1ccc(cc1)C(=O)[O-]
1709,MFM-300(Fe),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1710,JUC-199a,hasOrganicLinkers,Nc1c(cc(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(c2cc(cc(c2)C(=O)[O-])C(=O)[O-])c(c(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])N)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1711,CAU-8,hasOrganicLinkers,O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1712,catena-(bis(μ4-hexakis(4-cyanophenyl)[3]radialene)-di-copper(i) bis(hexafluorophosphate) nitromethane solvate),hasOrganicLinkers,[N][C]c1ccc(cc1)[C](C1=C([C]1[C](c1ccc(cc1)C#N)c1ccc(cc1)C#N)[C](c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N
1713,catena-(bis(μ4-hexakis(4-cyanophenyl)[3]radialene)-di-copper(i) bis(tetrafluoroborate) nitromethane solvate),hasOrganicLinkers,N#Cc1ccc(cc1)C(=C1C(=C(c2ccc(cc2)C#N)c2ccc(cc2)C#N)C1=C(c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N
1714,catena-(bis(μ6-hexakis(4-cyanophenyl)[3]radialene)-hexa-silver(i) hexaperchlorate nitromethane solvate),hasOrganicLinkers,N#Cc1ccc(cc1)[C](C1=C(C1=C(c1ccc(cc1)C#N)c1ccc(cc1)C#N)[C](c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N
1715,VNU-20,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1716,JUC-99,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1717,IFMC-16,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1718,JLU-MOF52,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1[N][N]c1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-]
1719,ZJNU-87,hasOrganicLinkers,Nc1nc(N)c(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1720,Cd-TTPBA-4,hasOrganicLinkers,[O-]C=O
1721,IMP-23,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(C)C
1722,WUF-16,hasOrganicLinkers,O=N(=O)c1cc(ccc1c1ccc(cc1N(=O)=O)C(=O)[O-])C(=O)[O-]
1723,LIFM-100-pentanol,hasOrganicLinkers,[O-]C(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)[O-]
1724,LIFM-100,hasOrganicLinkers,[O-]C(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)[O-]
1725,"catena-[(μ-5,5-(4,5-bis(4-(tetrazolato-5-yl)phenyl)-[1,1:2,1-terphenyl]-4,4-diyl)bis(tetrazolato))-tetra-copper(i)]",hasOrganicLinkers,N1=C2c3ccc(-c4cc5-c6ccc(-c7nn([Cu]8N([N]1)N2[Cu]1n2nnc(-c9ccc(-c4cc5-c4ccc(C5=N[N]N1N85)cc4)cc9)n2)nn7)cc6)cc3
1726,DUT-67_D2O_loading1,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1727,DUT-67_D2O_loading2,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1728,DUT-67-loading3,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1729,CAU-23,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1730,HBU-18,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1nc(c2ccc(cc2)C(=O)[O-])c(nc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1731,POST-66(Y),hasOrganicLinkers,[O-]C(=O)c1ccc2-c3c(C(c2c1)(C)C)c1-c2ccc(cc2C(c1c1-c2c(C(c31)(C)C)cc(cc2)C(=O)[O-])(C)C)C(=O)[O-]
1732,ZnBTCA-T,hasOrganicLinkers,NC1=C2N=C[N]C2=[N]=C[N]1
1733,CAU-21,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1734,ZU-36-Ni,hasOrganicLinkers,n1ccncc1
